Plot,Strip,mean_height,median_height,std_height,sample_count,Coordinates1,Date,standard_error_height,Farm_Coordinates,unique_id1,unique_id,offset_m,Coordinates
GS_1_2,6,167.2953448,154.2007584,33.84786598,29,"POLYGON ((-91.44130861 37.78799761, -91.44130881 37.78799117, -91.44123145 37.78798816, -91.44123094 37.78799452, -91.44130861 37.78799761))",6/4/2026,6.28539092,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_6,GS_1_2_6_0,0,"POLYGON ((-91.44130861 37.78799761, -91.44130881 37.78799117, -91.44123145 37.78798816, -91.44123094 37.78799452, -91.44130861 37.78799761))"
GS_1_2,6,167.2953448,154.2007584,33.84786598,29,"POLYGON ((-91.44130861 37.78799761, -91.44130881 37.78799117, -91.44123145 37.78798816, -91.44123094 37.78799452, -91.44130861 37.78799761))",6/4/2026,6.28539092,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_6,GS_1_2_6_1,7,"POLYGON ((-91.44130861 37.78806067734179, -91.44130881 37.78805423734186, -91.44123145 37.788051227341896, -91.44123094 37.78805758734183, -91.44130861 37.78806067734179))"
GS_1_2,6,167.2953448,154.2007584,33.84786598,29,"POLYGON ((-91.44130861 37.78799761, -91.44130881 37.78799117, -91.44123145 37.78798816, -91.44123094 37.78799452, -91.44130861 37.78799761))",6/4/2026,6.28539092,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_6,GS_1_2_6_2,3,"POLYGON ((-91.44130861 37.788024638860854, -91.44130881 37.78801819886088, -91.44123145 37.788015188860896, -91.44123094 37.78802154886087, -91.44130861 37.788024638860854))"
GS_1_2,6,167.2953448,154.2007584,33.84786598,29,"POLYGON ((-91.44130861 37.78799761, -91.44130881 37.78799117, -91.44123145 37.78798816, -91.44123094 37.78799452, -91.44130861 37.78799761))",6/4/2026,6.28539092,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_6,GS_1_2_6_3,-3,"POLYGON ((-91.44130861 37.787970581139014, -91.44130881 37.787964141138985, -91.44123145 37.787961131138964, -91.44123094 37.78796749113901, -91.44130861 37.787970581139014))"
GS_1_2,7,195.0400281,185.1440544,43.2181591,38,"POLYGON ((-91.44082645 37.78797708, -91.44082526 37.78798365, -91.44073048 37.78798017, -91.44073077 37.78797352, -91.44082645 37.78797708))",6/4/2026,7.010911188,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_7,GS_1_2_7_0,0,"POLYGON ((-91.44082645 37.78797708, -91.44082526 37.78798365, -91.44073048 37.78798017, -91.44073077 37.78797352, -91.44082645 37.78797708))"
GS_1_2,7,195.0400281,185.1440544,43.2181591,38,"POLYGON ((-91.44082645 37.78797708, -91.44082526 37.78798365, -91.44073048 37.78798017, -91.44073077 37.78797352, -91.44082645 37.78797708))",6/4/2026,7.010911188,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_7,GS_1_2_7_1,7,"POLYGON ((-91.44082645 37.788040147342016, -91.44082526 37.78804671734195, -91.44073048 37.78804323734199, -91.44073077 37.78803658734207, -91.44082645 37.788040147342016))"
GS_1_2,7,195.0400281,185.1440544,43.2181591,38,"POLYGON ((-91.44082645 37.78797708, -91.44082526 37.78798365, -91.44073048 37.78798017, -91.44073077 37.78797352, -91.44082645 37.78797708))",6/4/2026,7.010911188,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_7,GS_1_2_7_2,3,"POLYGON ((-91.44082645 37.78800410886094, -91.44082526 37.78801067886093, -91.44073048 37.78800719886093, -91.44073077 37.78800054886097, -91.44082645 37.78800410886094))"
GS_1_2,7,195.0400281,185.1440544,43.2181591,38,"POLYGON ((-91.44082645 37.78797708, -91.44082526 37.78798365, -91.44073048 37.78798017, -91.44073077 37.78797352, -91.44082645 37.78797708))",6/4/2026,7.010911188,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_7,GS_1_2_7_3,-3,"POLYGON ((-91.44082645 37.78795005113892, -91.44082526 37.78795662113896, -91.44073048 37.78795314113894, -91.44073077 37.78794649113892, -91.44082645 37.78795005113892))"
GS_1_2,8,177.8437286,181.5340032,37.22176534,30,"POLYGON ((-91.44056848 37.78796584, -91.44056765 37.78797256, -91.44048424 37.78796561, -91.44048528 37.7879593, -91.44056848 37.78796584))",6/4/2026,6.795733503,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_8,GS_1_2_8_0,0,"POLYGON ((-91.44056848 37.78796584, -91.44056765 37.78797256, -91.44048424 37.78796561, -91.44048528 37.7879593, -91.44056848 37.78796584))"
GS_1_2,8,177.8437286,181.5340032,37.22176534,30,"POLYGON ((-91.44056848 37.78796584, -91.44056765 37.78797256, -91.44048424 37.78796561, -91.44048528 37.7879593, -91.44056848 37.78796584))",6/4/2026,6.795733503,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_8,GS_1_2_8_1,7,"POLYGON ((-91.44056848 37.78802890734214, -91.44056765 37.78803562734207, -91.44048424 37.78802867734215, -91.44048528 37.78802236734221, -91.44056848 37.78802890734214))"
GS_1_2,8,177.8437286,181.5340032,37.22176534,30,"POLYGON ((-91.44056848 37.78796584, -91.44056765 37.78797256, -91.44048424 37.78796561, -91.44048528 37.7879593, -91.44056848 37.78796584))",6/4/2026,6.795733503,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_8,GS_1_2_8_2,3,"POLYGON ((-91.44056848 37.787992868861, -91.44056765 37.78799958886098, -91.44048424 37.78799263886101, -91.44048528 37.787986328861024, -91.44056848 37.787992868861))"
GS_1_2,8,177.8437286,181.5340032,37.22176534,30,"POLYGON ((-91.44056848 37.78796584, -91.44056765 37.78797256, -91.44048424 37.78796561, -91.44048528 37.7879593, -91.44056848 37.78796584))",6/4/2026,6.795733503,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_8,GS_1_2_8_3,-3,"POLYGON ((-91.44056848 37.78793881113887, -91.44056765 37.7879455311389, -91.44048424 37.78793858113888, -91.44048528 37.787932271138835, -91.44056848 37.78793881113887))"
GS_1_2,9,188.5046305,183.7687968,52.63782184,41,"POLYGON ((-91.4403007 37.78795025, -91.4403016 37.78794333, -91.44018968 37.78793533, -91.44018771 37.78794225, -91.4403007 37.78795025))",6/4/2026,8.220646655,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_9,GS_1_2_9_0,0,"POLYGON ((-91.4403007 37.78795025, -91.4403016 37.78794333, -91.44018968 37.78793533, -91.44018771 37.78794225, -91.4403007 37.78795025))"
GS_1_2,9,188.5046305,183.7687968,52.63782184,41,"POLYGON ((-91.4403007 37.78795025, -91.4403016 37.78794333, -91.44018968 37.78793533, -91.44018771 37.78794225, -91.4403007 37.78795025))",6/4/2026,8.220646655,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_9,GS_1_2_9_1,7,"POLYGON ((-91.4403007 37.788013317342305, -91.4403016 37.78800639734238, -91.44018968 37.78799839734246, -91.44018771 37.788005317342396, -91.4403007 37.788013317342305))"
GS_1_2,9,188.5046305,183.7687968,52.63782184,41,"POLYGON ((-91.4403007 37.78795025, -91.4403016 37.78794333, -91.44018968 37.78793533, -91.44018771 37.78794225, -91.4403007 37.78795025))",6/4/2026,8.220646655,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_9,GS_1_2_9_2,3,"POLYGON ((-91.4403007 37.78797727886107, -91.4403016 37.7879703588611, -91.44018968 37.787962358861144, -91.44018771 37.78796927886112, -91.4403007 37.78797727886107))"
GS_1_2,9,188.5046305,183.7687968,52.63782184,41,"POLYGON ((-91.4403007 37.78795025, -91.4403016 37.78794333, -91.44018968 37.78793533, -91.44018771 37.78794225, -91.4403007 37.78795025))",6/4/2026,8.220646655,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_9,GS_1_2_9_3,-3,"POLYGON ((-91.4403007 37.7879232211388, -91.4403016 37.78791630113877, -91.44018968 37.787908301138735, -91.44018771 37.78791522113877, -91.4403007 37.7879232211388))"
GS_1_6,1,152.7230177,149.2154496,51.88757359,26,"POLYGON ((-91.44039434 37.79017579, -91.44039715 37.79018454, -91.44045882 37.79017807, -91.44045708 37.79017091, -91.44039434 37.79017579))",6/4/2026,10.17599039,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_1,GS_1_6_1_0,0,"POLYGON ((-91.44039434 37.79017579, -91.44039715 37.79018454, -91.44045882 37.79017807, -91.44045708 37.79017091, -91.44039434 37.79017579))"
GS_1_6,1,152.7230177,149.2154496,51.88757359,26,"POLYGON ((-91.44039434 37.79017579, -91.44039715 37.79018454, -91.44045882 37.79017807, -91.44045708 37.79017091, -91.44039434 37.79017579))",6/4/2026,10.17599039,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_1,GS_1_6_1_1,7,"POLYGON ((-91.44039434 37.79023885731843, -91.44039715 37.79024760731833, -91.44045882 37.79024113731841, -91.44045708 37.79023397731848, -91.44039434 37.79023885731843))"
GS_1_6,1,152.7230177,149.2154496,51.88757359,26,"POLYGON ((-91.44039434 37.79017579, -91.44039715 37.79018454, -91.44045882 37.79017807, -91.44045708 37.79017091, -91.44039434 37.79017579))",6/4/2026,10.17599039,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_1,GS_1_6_1_2,3,"POLYGON ((-91.44039434 37.79020281885084, -91.44039715 37.7902115688508, -91.44045882 37.790205098850834, -91.44045708 37.79019793885085, -91.44039434 37.79020281885084))"
GS_1_6,1,152.7230177,149.2154496,51.88757359,26,"POLYGON ((-91.44039434 37.79017579, -91.44039715 37.79018454, -91.44045882 37.79017807, -91.44045708 37.79017091, -91.44039434 37.79017579))",6/4/2026,10.17599039,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_1,GS_1_6_1_3,-3,"POLYGON ((-91.44039434 37.79014876114904, -91.44039715 37.79015751114908, -91.44045882 37.79015104114906, -91.44045708 37.79014388114902, -91.44039434 37.79014876114904))"
GS_1_6,10,145.0552954,133.9586856,48.38070824,40,"POLYGON ((-91.44008058 37.79033275, -91.44007284 37.79033045, -91.44010174 37.79027965, -91.44010954 37.79028219, -91.44008058 37.79033275))",6/4/2026,7.649661642,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_10,GS_1_6_10_0,0,"POLYGON ((-91.44008058 37.79033275, -91.44007284 37.79033045, -91.44010174 37.79027965, -91.44010954 37.79028219, -91.44008058 37.79033275))"
GS_1_6,10,145.0552954,133.9586856,48.38070824,40,"POLYGON ((-91.44008058 37.79033275, -91.44007284 37.79033045, -91.44010174 37.79027965, -91.44010954 37.79028219, -91.44008058 37.79033275))",6/4/2026,7.649661642,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_10,GS_1_6_10_1,7,"POLYGON ((-91.4400011085433 37.790332749973196, -91.43999336854576 37.790330449973204, -91.44002226860016 37.79027964997321, -91.44003006859744 37.79028218997319, -91.4400011085433 37.790332749973196))"
GS_1_6,10,145.0552954,133.9586856,48.38070824,40,"POLYGON ((-91.44008058 37.79033275, -91.44007284 37.79033045, -91.44010174 37.79027965, -91.44010954 37.79028219, -91.44008058 37.79033275))",6/4/2026,7.649661642,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_10,GS_1_6_10_2,3,"POLYGON ((-91.44004652080427 37.79033274999507, -91.44003878080532 37.79033044999508, -91.44006768082865 37.79027964999508, -91.44007548082747 37.790282189995075, -91.44004652080427 37.79033274999507))"
GS_1_6,10,145.0552954,133.9586856,48.38070824,40,"POLYGON ((-91.44008058 37.79033275, -91.44007284 37.79033045, -91.44010174 37.79027965, -91.44010954 37.79028219, -91.44008058 37.79033275))",6/4/2026,7.649661642,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_10,GS_1_6_10_3,-3,"POLYGON ((-91.44011463919573 37.79033274999507, -91.44010689919467 37.79033044999508, -91.44013579917136 37.79027964999508, -91.44014359917252 37.790282189995075, -91.44011463919573 37.79033274999507))"
GS_1_6,2,232.5532725,226.917504,99.69315561,37,"POLYGON ((-91.44079184 37.79013866, -91.44079505 37.79014434, -91.44085111 37.79012729, -91.44084849 37.79012179, -91.44079184 37.79013866))",6/4/2026,16.38945382,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_2,GS_1_6_2_0,0,"POLYGON ((-91.44079184 37.79013866, -91.44079505 37.79014434, -91.44085111 37.79012729, -91.44084849 37.79012179, -91.44079184 37.79013866))"
GS_1_6,2,232.5532725,226.917504,99.69315561,37,"POLYGON ((-91.44079184 37.79013866, -91.44079505 37.79014434, -91.44085111 37.79012729, -91.44084849 37.79012179, -91.44079184 37.79013866))",6/4/2026,16.38945382,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_2,GS_1_6_2_1,7,"POLYGON ((-91.44079184 37.79020172731882, -91.44079505 37.79020740731876, -91.44085111 37.79019035731894, -91.44084849 37.790184857319005, -91.44079184 37.79020172731882))"
GS_1_6,2,232.5532725,226.917504,99.69315561,37,"POLYGON ((-91.44079184 37.79013866, -91.44079505 37.79014434, -91.44085111 37.79012729, -91.44084849 37.79012179, -91.44079184 37.79013866))",6/4/2026,16.38945382,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_2,GS_1_6_2_2,3,"POLYGON ((-91.44079184 37.790165688851005, -91.44079505 37.79017136885098, -91.44085111 37.79015431885106, -91.44084849 37.79014881885108, -91.44079184 37.790165688851005))"
GS_1_6,2,232.5532725,226.917504,99.69315561,37,"POLYGON ((-91.44079184 37.79013866, -91.44079505 37.79014434, -91.44085111 37.79012729, -91.44084849 37.79012179, -91.44079184 37.79013866))",6/4/2026,16.38945382,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_2,GS_1_6_2_3,-3,"POLYGON ((-91.44079184 37.79011163114887, -91.44079505 37.79011731114889, -91.44085111 37.790100261148815, -91.44084849 37.79009476114879, -91.44079184 37.79011163114887))"
GS_1_6,3,262.7412873,269.034768,77.70358879,41,"POLYGON ((-91.44100379 37.79013292, -91.44100433 37.79012566, -91.4410814 37.79012656, -91.44108071 37.79013323, -91.44100379 37.79013292))",6/4/2026,12.13526177,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_3,GS_1_6_3_0,0,"POLYGON ((-91.44100379 37.79013292, -91.44100433 37.79012566, -91.4410814 37.79012656, -91.44108071 37.79013323, -91.44100379 37.79013292))"
GS_1_6,3,262.7412873,269.034768,77.70358879,41,"POLYGON ((-91.44100379 37.79013292, -91.44100433 37.79012566, -91.4410814 37.79012656, -91.44108071 37.79013323, -91.44100379 37.79013292))",6/4/2026,12.13526177,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_3,GS_1_6_3_1,7,"POLYGON ((-91.44100379 37.79019598731889, -91.44100433 37.79018872731896, -91.4410814 37.79018962731895, -91.44108071 37.79019629731888, -91.44100379 37.79019598731889))"
GS_1_6,3,262.7412873,269.034768,77.70358879,41,"POLYGON ((-91.44100379 37.79013292, -91.44100433 37.79012566, -91.4410814 37.79012656, -91.44108071 37.79013323, -91.44100379 37.79013292))",6/4/2026,12.13526177,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_3,GS_1_6_3_2,3,"POLYGON ((-91.44100379 37.790159948851034, -91.44100433 37.790152688851066, -91.4410814 37.790153588851055, -91.44108071 37.790160258851024, -91.44100379 37.790159948851034))"
GS_1_6,3,262.7412873,269.034768,77.70358879,41,"POLYGON ((-91.44100379 37.79013292, -91.44100433 37.79012566, -91.4410814 37.79012656, -91.44108071 37.79013323, -91.44100379 37.79013292))",6/4/2026,12.13526177,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_6_3,GS_1_6_3_3,-3,"POLYGON ((-91.44100379 37.79010589114885, -91.44100433 37.79009863114881, -91.4410814 37.790099531148805, -91.44108071 37.79010620114884, -91.44100379 37.79010589114885))"
